"INDIVIDUAL_ID","MONTANDONI","VULGARIS","MARKER","SPECIES","CLEAR","HYBRID_ZONE"
"1925",0.141716,0.858284,"2849 SNP","vulgaris",FALSE,"montandoni_vulgaris"
"1926",0.229584,0.770416,"2849 SNP","vulgaris",FALSE,"montandoni_vulgaris"
"1928",0.942696,0.057304,"2849 SNP","montandoni",FALSE,"montandoni_vulgaris"
"1932",0.913876,0.086124,"2849 SNP","montandoni",FALSE,"montandoni_vulgaris"
"19322",0,1,"inferred","vulgaris",TRUE,"montandoni_vulgaris"
"19323",0,1,"inferred","vulgaris",TRUE,"montandoni_vulgaris"
"19324",0,1,"inferred","vulgaris",TRUE,"montandoni_vulgaris"
"19325",0,1,"inferred","vulgaris",TRUE,"montandoni_vulgaris"
"19326",0,1,"inferred","vulgaris",TRUE,"montandoni_vulgaris"
"19327",0,1,"inferred","vulgaris",TRUE,"montandoni_vulgaris"
"19328",0,1,"inferred","vulgaris",TRUE,"montandoni_vulgaris"
"19329",0,1,"inferred","vulgaris",TRUE,"montandoni_vulgaris"
"19330",0,1,"inferred","vulgaris",TRUE,"montandoni_vulgaris"
"19331",0,1,"inferred","vulgaris",TRUE,"montandoni_vulgaris"
"19332",0,1,"inferred","vulgaris",TRUE,"montandoni_vulgaris"
"19333",0,1,"inferred","vulgaris",TRUE,"montandoni_vulgaris"
"19334",0,1,"inferred","vulgaris",TRUE,"montandoni_vulgaris"
"19335",0,1,"inferred","vulgaris",TRUE,"montandoni_vulgaris"
"19336",0,1,"inferred","vulgaris",TRUE,"montandoni_vulgaris"
"19337",0,1,"inferred","vulgaris",TRUE,"montandoni_vulgaris"
"19338",0,1,"inferred","vulgaris",TRUE,"montandoni_vulgaris"
"19339",0,1,"inferred","vulgaris",TRUE,"montandoni_vulgaris"
"19340",0,1,"inferred","vulgaris",TRUE,"montandoni_vulgaris"
"19341",0,1,"inferred","vulgaris",TRUE,"montandoni_vulgaris"
"19347",0,1,"inferred","vulgaris",TRUE,"montandoni_vulgaris"
"19348",0,1,"inferred","vulgaris",TRUE,"montandoni_vulgaris"
"19349",0,1,"inferred","vulgaris",TRUE,"montandoni_vulgaris"
"19350",0,1,"inferred","vulgaris",TRUE,"montandoni_vulgaris"
"19351",0,1,"inferred","vulgaris",TRUE,"montandoni_vulgaris"
"19352",0,1,"inferred","vulgaris",TRUE,"montandoni_vulgaris"
"19353",0,1,"inferred","vulgaris",TRUE,"montandoni_vulgaris"
"19354",0,1,"inferred","vulgaris",TRUE,"montandoni_vulgaris"
"19355",0,1,"inferred","vulgaris",TRUE,"montandoni_vulgaris"
"19356",0,1,"inferred","vulgaris",TRUE,"montandoni_vulgaris"
"19357",0,1,"inferred","vulgaris",TRUE,"montandoni_vulgaris"
"19358",0,1,"inferred","vulgaris",TRUE,"montandoni_vulgaris"
"19359",0,1,"inferred","vulgaris",TRUE,"montandoni_vulgaris"
"19360",0,1,"inferred","vulgaris",TRUE,"montandoni_vulgaris"
"19361",0,1,"inferred","vulgaris",TRUE,"montandoni_vulgaris"
"19362",0,1,"inferred","vulgaris",TRUE,"montandoni_vulgaris"
"19363",0,1,"inferred","vulgaris",TRUE,"montandoni_vulgaris"
"19364",0,1,"inferred","vulgaris",TRUE,"montandoni_vulgaris"
"19365",0,1,"inferred","vulgaris",TRUE,"montandoni_vulgaris"
"19366",0,1,"inferred","vulgaris",TRUE,"montandoni_vulgaris"
"19367",0,1,"inferred","vulgaris",TRUE,"montandoni_vulgaris"
"19368",0,1,"inferred","vulgaris",TRUE,"montandoni_vulgaris"
"19369",0,1,"inferred","vulgaris",TRUE,"montandoni_vulgaris"
"1937",0.94068,0.05932,"2849 SNP","montandoni",FALSE,"montandoni_vulgaris"
"19370",0,1,"inferred","vulgaris",TRUE,"montandoni_vulgaris"
"19371",0,1,"inferred","vulgaris",TRUE,"montandoni_vulgaris"
"19372",0,1,"inferred","vulgaris",TRUE,"montandoni_vulgaris"
"19373",0,1,"inferred","vulgaris",TRUE,"montandoni_vulgaris"
"19374",0,1,"inferred","vulgaris",TRUE,"montandoni_vulgaris"
"19375",0,1,"inferred","vulgaris",TRUE,"montandoni_vulgaris"
"19376",0,1,"inferred","vulgaris",TRUE,"montandoni_vulgaris"
"19377",0,1,"inferred","vulgaris",TRUE,"montandoni_vulgaris"
"19378",0,1,"inferred","vulgaris",TRUE,"montandoni_vulgaris"
"19379",0,1,"inferred","vulgaris",TRUE,"montandoni_vulgaris"
"19380",0,1,"inferred","vulgaris",TRUE,"montandoni_vulgaris"
"19381",0,1,"inferred","vulgaris",TRUE,"montandoni_vulgaris"
"19382",0,1,"inferred","vulgaris",TRUE,"montandoni_vulgaris"
"19383",0,1,"inferred","vulgaris",TRUE,"montandoni_vulgaris"
"19384",0,1,"inferred","vulgaris",TRUE,"montandoni_vulgaris"
"19385",0,1,"inferred","vulgaris",TRUE,"montandoni_vulgaris"
"19386",0,1,"inferred","vulgaris",TRUE,"montandoni_vulgaris"
"19387",0,1,"inferred","vulgaris",TRUE,"montandoni_vulgaris"
"19388",0,1,"inferred","vulgaris",TRUE,"montandoni_vulgaris"
"19389",0,1,"inferred","vulgaris",TRUE,"montandoni_vulgaris"
"1939",0.940376,0.059624,"2849 SNP","montandoni",FALSE,"montandoni_vulgaris"
"19390",0,1,"inferred","vulgaris",TRUE,"montandoni_vulgaris"
"19391",0,1,"inferred","vulgaris",TRUE,"montandoni_vulgaris"
"19392",0,1,"inferred","vulgaris",TRUE,"montandoni_vulgaris"
"19393",0,1,"inferred","vulgaris",TRUE,"montandoni_vulgaris"
"19394",0,1,"inferred","vulgaris",TRUE,"montandoni_vulgaris"
"19395",0,1,"inferred","vulgaris",TRUE,"montandoni_vulgaris"
"19396",0,1,"inferred","vulgaris",TRUE,"montandoni_vulgaris"
"19397",0,1,"inferred","vulgaris",TRUE,"montandoni_vulgaris"
"19422",0,1,"inferred","vulgaris",TRUE,"montandoni_vulgaris"
"19423",0,1,"inferred","vulgaris",TRUE,"montandoni_vulgaris"
"19424",0,1,"inferred","vulgaris",TRUE,"montandoni_vulgaris"
"19425",0,1,"inferred","vulgaris",TRUE,"montandoni_vulgaris"
"19426",0,1,"inferred","vulgaris",TRUE,"montandoni_vulgaris"
"19427",0,1,"inferred","vulgaris",TRUE,"montandoni_vulgaris"
"19428",0,1,"inferred","vulgaris",TRUE,"montandoni_vulgaris"
"19429",0,1,"inferred","vulgaris",TRUE,"montandoni_vulgaris"
"19430",0,1,"inferred","vulgaris",TRUE,"montandoni_vulgaris"
"19431",0,1,"inferred","vulgaris",TRUE,"montandoni_vulgaris"
"19432",0,1,"inferred","vulgaris",TRUE,"montandoni_vulgaris"
"19433",0,1,"inferred","vulgaris",TRUE,"montandoni_vulgaris"
"19434",0,1,"inferred","vulgaris",TRUE,"montandoni_vulgaris"
"19435",0,1,"inferred","vulgaris",TRUE,"montandoni_vulgaris"
"19436",0,1,"inferred","vulgaris",TRUE,"montandoni_vulgaris"
"19437",0,1,"inferred","vulgaris",TRUE,"montandoni_vulgaris"
"19438",0,1,"inferred","vulgaris",TRUE,"montandoni_vulgaris"
"19439",0,1,"inferred","vulgaris",TRUE,"montandoni_vulgaris"
"19469",0,1,"inferred","vulgaris",TRUE,"montandoni_vulgaris"
"19470",0,1,"inferred","vulgaris",TRUE,"montandoni_vulgaris"
"19471",0,1,"inferred","vulgaris",TRUE,"montandoni_vulgaris"
"19472",0,1,"inferred","vulgaris",TRUE,"montandoni_vulgaris"
"19473",0,1,"inferred","vulgaris",TRUE,"montandoni_vulgaris"
"19474",0,1,"inferred","vulgaris",TRUE,"montandoni_vulgaris"
"19475",0,1,"inferred","vulgaris",TRUE,"montandoni_vulgaris"
"19476",0,1,"inferred","vulgaris",TRUE,"montandoni_vulgaris"
"19477",0,1,"inferred","vulgaris",TRUE,"montandoni_vulgaris"
"19478",0,1,"inferred","vulgaris",TRUE,"montandoni_vulgaris"
"19479",0,1,"inferred","vulgaris",TRUE,"montandoni_vulgaris"
"19480",0,1,"inferred","vulgaris",TRUE,"montandoni_vulgaris"
"19481",0,1,"inferred","vulgaris",TRUE,"montandoni_vulgaris"
"19482",0,1,"inferred","vulgaris",TRUE,"montandoni_vulgaris"
"19483",0,1,"inferred","vulgaris",TRUE,"montandoni_vulgaris"
"19484",0,1,"inferred","vulgaris",TRUE,"montandoni_vulgaris"
"19485",0,1,"inferred","vulgaris",TRUE,"montandoni_vulgaris"
"19486",0,1,"inferred","vulgaris",TRUE,"montandoni_vulgaris"
"19487",0,1,"inferred","vulgaris",TRUE,"montandoni_vulgaris"
"19488",0,1,"inferred","vulgaris",TRUE,"montandoni_vulgaris"
"19489",0,1,"inferred","vulgaris",TRUE,"montandoni_vulgaris"
"19490",0,1,"inferred","vulgaris",TRUE,"montandoni_vulgaris"
"19491",0,1,"inferred","vulgaris",TRUE,"montandoni_vulgaris"
"19627",0,1,"inferred","vulgaris",TRUE,"montandoni_vulgaris"
"19628",0,1,"inferred","vulgaris",TRUE,"montandoni_vulgaris"
"19629",0,1,"inferred","vulgaris",TRUE,"montandoni_vulgaris"
"19630",0,1,"inferred","vulgaris",TRUE,"montandoni_vulgaris"
"19631",0,1,"inferred","vulgaris",TRUE,"montandoni_vulgaris"
"19632",0,1,"inferred","vulgaris",TRUE,"montandoni_vulgaris"
"19633",0,1,"inferred","vulgaris",TRUE,"montandoni_vulgaris"
"19634",0,1,"inferred","vulgaris",TRUE,"montandoni_vulgaris"
"19635",0,1,"inferred","vulgaris",TRUE,"montandoni_vulgaris"
"19636",0,1,"inferred","vulgaris",TRUE,"montandoni_vulgaris"
"19637",0,1,"inferred","vulgaris",TRUE,"montandoni_vulgaris"
"19638",0,1,"inferred","vulgaris",TRUE,"montandoni_vulgaris"
"19639",0,1,"inferred","vulgaris",TRUE,"montandoni_vulgaris"
"19640",0,1,"inferred","vulgaris",TRUE,"montandoni_vulgaris"
"19641",0,1,"inferred","vulgaris",TRUE,"montandoni_vulgaris"
"19642",0,1,"inferred","vulgaris",TRUE,"montandoni_vulgaris"
"19643",0,1,"inferred","vulgaris",TRUE,"montandoni_vulgaris"
"19644",0,1,"inferred","vulgaris",TRUE,"montandoni_vulgaris"
"19645",0,1,"inferred","vulgaris",TRUE,"montandoni_vulgaris"
"19646",0,1,"inferred","vulgaris",TRUE,"montandoni_vulgaris"
"19647",0,1,"inferred","vulgaris",TRUE,"montandoni_vulgaris"
"19648",0,1,"inferred","vulgaris",TRUE,"montandoni_vulgaris"
"19649",0,1,"inferred","vulgaris",TRUE,"montandoni_vulgaris"
"19650",0,1,"inferred","vulgaris",TRUE,"montandoni_vulgaris"
"19651",0,1,"inferred","vulgaris",TRUE,"montandoni_vulgaris"
"19652",0,1,"inferred","vulgaris",TRUE,"montandoni_vulgaris"
"19653",0,1,"inferred","vulgaris",TRUE,"montandoni_vulgaris"
"19654",0,1,"inferred","vulgaris",TRUE,"montandoni_vulgaris"
"19655",0,1,"inferred","vulgaris",TRUE,"montandoni_vulgaris"
"19656",0,1,"inferred","vulgaris",TRUE,"montandoni_vulgaris"
"19657",0,1,"inferred","vulgaris",TRUE,"montandoni_vulgaris"
"19658",0,1,"inferred","vulgaris",TRUE,"montandoni_vulgaris"
"19659",0,1,"inferred","vulgaris",TRUE,"montandoni_vulgaris"
"19660",0,1,"inferred","vulgaris",TRUE,"montandoni_vulgaris"
"19661",0,1,"inferred","vulgaris",TRUE,"montandoni_vulgaris"
"19662",0,1,"inferred","vulgaris",TRUE,"montandoni_vulgaris"
"19663",0,1,"inferred","vulgaris",TRUE,"montandoni_vulgaris"
"19664",0,1,"inferred","vulgaris",TRUE,"montandoni_vulgaris"
"19665",0,1,"inferred","vulgaris",TRUE,"montandoni_vulgaris"
"19666",0,1,"inferred","vulgaris",TRUE,"montandoni_vulgaris"
"19667",0,1,"inferred","vulgaris",TRUE,"montandoni_vulgaris"
"19668",0,1,"inferred","vulgaris",TRUE,"montandoni_vulgaris"
"19669",0,1,"inferred","vulgaris",TRUE,"montandoni_vulgaris"
"19670",0,1,"inferred","vulgaris",TRUE,"montandoni_vulgaris"
"19671",0,1,"inferred","vulgaris",TRUE,"montandoni_vulgaris"
"19672",0,1,"inferred","vulgaris",TRUE,"montandoni_vulgaris"
"19673",0,1,"inferred","vulgaris",TRUE,"montandoni_vulgaris"
"19674",0,1,"inferred","vulgaris",TRUE,"montandoni_vulgaris"
"19675",0,1,"inferred","vulgaris",TRUE,"montandoni_vulgaris"
"19676",0,1,"inferred","vulgaris",TRUE,"montandoni_vulgaris"
"19677",0,1,"inferred","vulgaris",TRUE,"montandoni_vulgaris"
"19678",0,1,"inferred","vulgaris",TRUE,"montandoni_vulgaris"
"19679",0,1,"inferred","vulgaris",TRUE,"montandoni_vulgaris"
"19680",0,1,"inferred","vulgaris",TRUE,"montandoni_vulgaris"
"19681",0,1,"inferred","vulgaris",TRUE,"montandoni_vulgaris"
"19682",0,1,"inferred","vulgaris",TRUE,"montandoni_vulgaris"
"2045",0.999959998319929,4.00016800705671e-05,"inferred","montandoni",TRUE,"montandoni_vulgaris"
"2046",0.999959998319929,4.00016800705671e-05,"inferred","montandoni",TRUE,"montandoni_vulgaris"
"2047",0.999959998319929,4.00016800705671e-05,"inferred","montandoni",TRUE,"montandoni_vulgaris"
"2048",0.999959998319929,4.00016800705671e-05,"inferred","montandoni",TRUE,"montandoni_vulgaris"
"2049",0.999959998319929,4.00016800705671e-05,"inferred","montandoni",TRUE,"montandoni_vulgaris"
"2050",0.999959998319929,4.00016800705671e-05,"> 20000 SNP","montandoni",TRUE,"montandoni_vulgaris"
"2051",0.999959998319929,4.00016800705671e-05,"inferred","montandoni",TRUE,"montandoni_vulgaris"
"2052",0.999959998319929,4.00016800705671e-05,"inferred","montandoni",TRUE,"montandoni_vulgaris"
"2053",0.999959998319929,4.00016800705671e-05,"inferred","montandoni",TRUE,"montandoni_vulgaris"
"2054",0.999959998319929,4.00016800705671e-05,"inferred","montandoni",TRUE,"montandoni_vulgaris"
"20780",0,1,"inferred","vulgaris",TRUE,"montandoni_vulgaris"
"20781",0,1,"inferred","vulgaris",TRUE,"montandoni_vulgaris"
"20782",0,1,"inferred","vulgaris",TRUE,"montandoni_vulgaris"
"20783",0,1,"inferred","vulgaris",TRUE,"montandoni_vulgaris"
"20784",0,1,"inferred","vulgaris",TRUE,"montandoni_vulgaris"
"20785",0,1,"inferred","vulgaris",TRUE,"montandoni_vulgaris"
"20786",0,1,"inferred","vulgaris",TRUE,"montandoni_vulgaris"
"20787",0,1,"inferred","vulgaris",TRUE,"montandoni_vulgaris"
"20788",0,1,"inferred","vulgaris",TRUE,"montandoni_vulgaris"
"20789",0,1,"inferred","vulgaris",TRUE,"montandoni_vulgaris"
"20790",0,1,"inferred","vulgaris",TRUE,"montandoni_vulgaris"
"20791",0,1,"inferred","vulgaris",TRUE,"montandoni_vulgaris"
"20792",0,1,"inferred","vulgaris",TRUE,"montandoni_vulgaris"
"20793",0,1,"inferred","vulgaris",TRUE,"montandoni_vulgaris"
"20794",0,1,"inferred","vulgaris",TRUE,"montandoni_vulgaris"
"20795",0,1,"inferred","vulgaris",TRUE,"montandoni_vulgaris"
"20796",0,1,"inferred","vulgaris",TRUE,"montandoni_vulgaris"
"20797",0,1,"inferred","vulgaris",TRUE,"montandoni_vulgaris"
"20798",0,1,"inferred","vulgaris",TRUE,"montandoni_vulgaris"
"20799",0,1,"inferred","vulgaris",TRUE,"montandoni_vulgaris"
"20800",0,1,"inferred","vulgaris",TRUE,"montandoni_vulgaris"
"20801",0,1,"inferred","vulgaris",TRUE,"montandoni_vulgaris"
"20802",0,1,"inferred","vulgaris",TRUE,"montandoni_vulgaris"
"20803",0,1,"inferred","vulgaris",TRUE,"montandoni_vulgaris"
"20804",0,1,"inferred","vulgaris",TRUE,"montandoni_vulgaris"
"20805",0,1,"inferred","vulgaris",TRUE,"montandoni_vulgaris"
"20806",0,1,"inferred","vulgaris",TRUE,"montandoni_vulgaris"
"20807",0,1,"inferred","vulgaris",TRUE,"montandoni_vulgaris"
"20808",0,1,"inferred","vulgaris",TRUE,"montandoni_vulgaris"
"20809",0,1,"inferred","vulgaris",TRUE,"montandoni_vulgaris"
"20810",0,1,"inferred","vulgaris",TRUE,"montandoni_vulgaris"
"20811",0,1,"inferred","vulgaris",TRUE,"montandoni_vulgaris"
"20812",0,1,"inferred","vulgaris",TRUE,"montandoni_vulgaris"
"20831",0,1,"inferred","vulgaris",TRUE,"montandoni_vulgaris"
"20832",0,1,"inferred","vulgaris",TRUE,"montandoni_vulgaris"
"20833",0,1,"inferred","vulgaris",TRUE,"montandoni_vulgaris"
"20834",0,1,"inferred","vulgaris",TRUE,"montandoni_vulgaris"
"20835",0,1,"inferred","vulgaris",TRUE,"montandoni_vulgaris"
"20836",0,1,"inferred","vulgaris",TRUE,"montandoni_vulgaris"
"20837",0,1,"inferred","vulgaris",TRUE,"montandoni_vulgaris"
"20838",0,1,"inferred","vulgaris",TRUE,"montandoni_vulgaris"
"20839",0,1,"inferred","vulgaris",TRUE,"montandoni_vulgaris"
"20840",0,1,"inferred","vulgaris",TRUE,"montandoni_vulgaris"
"20841",0,1,"inferred","vulgaris",TRUE,"montandoni_vulgaris"
"20842",0,1,"inferred","vulgaris",TRUE,"montandoni_vulgaris"
"20843",0,1,"inferred","vulgaris",TRUE,"montandoni_vulgaris"
"20844",0,1,"inferred","vulgaris",TRUE,"montandoni_vulgaris"
"20845",0,1,"inferred","vulgaris",TRUE,"montandoni_vulgaris"
"20846",0,1,"inferred","vulgaris",TRUE,"montandoni_vulgaris"
"20847",0,1,"inferred","vulgaris",TRUE,"montandoni_vulgaris"
"20848",0,1,"inferred","vulgaris",TRUE,"montandoni_vulgaris"
"20849",0,1,"inferred","vulgaris",TRUE,"montandoni_vulgaris"
"20850",0,1,"inferred","vulgaris",TRUE,"montandoni_vulgaris"
"20851",0,1,"inferred","vulgaris",TRUE,"montandoni_vulgaris"
"20852",0,1,"inferred","vulgaris",TRUE,"montandoni_vulgaris"
"20853",0,1,"inferred","vulgaris",TRUE,"montandoni_vulgaris"
"20854",1.00004000160006e-05,0.999989999599984,"inferred","vulgaris",TRUE,"montandoni_vulgaris"
"20855",1.00004000160006e-05,0.999989999599984,"inferred","vulgaris",TRUE,"montandoni_vulgaris"
"2163",0,1,"inferred","vulgaris",TRUE,"montandoni_vulgaris"
"2164",0,1,"inferred","vulgaris",TRUE,"montandoni_vulgaris"
"2165",0,1,"inferred","vulgaris",TRUE,"montandoni_vulgaris"
"2166",0,1,"inferred","vulgaris",TRUE,"montandoni_vulgaris"
"2168",0,1,"inferred","vulgaris",TRUE,"montandoni_vulgaris"
"2272",1,0,"inferred","montandoni",TRUE,"montandoni_vulgaris"
"2297",0.99999,9.99999999995449e-06,"2849 SNP","montandoni",TRUE,"montandoni_vulgaris"
"2298",0.998144,0.00185599999999997,"2849 SNP","montandoni",TRUE,"montandoni_vulgaris"
"2299",0.99999,9.99999999995449e-06,"2849 SNP","montandoni",TRUE,"montandoni_vulgaris"
"2300",0.99999,9.99999999995449e-06,"2849 SNP","montandoni",TRUE,"montandoni_vulgaris"
"2302",0.99999,9.99999999995449e-06,"2849 SNP","montandoni",TRUE,"montandoni_vulgaris"
"23035",1.00004000160006e-05,0.999989999599984,"inferred","vulgaris",TRUE,"montandoni_vulgaris"
"23036",1.00004000160006e-05,0.999989999599984,"inferred","vulgaris",TRUE,"montandoni_vulgaris"
"23037",1.00004000160006e-05,0.999989999599984,"inferred","vulgaris",TRUE,"montandoni_vulgaris"
"23038",0,1,"inferred","vulgaris",TRUE,"montandoni_vulgaris"
"23039",0,1,"inferred","vulgaris",TRUE,"montandoni_vulgaris"
"2304",0.997451,0.00254900000000002,"2849 SNP","montandoni",TRUE,"montandoni_vulgaris"
"23040",0,1,"inferred","vulgaris",TRUE,"montandoni_vulgaris"
"23041",0,1,"inferred","vulgaris",TRUE,"montandoni_vulgaris"
"23042",0,1,"inferred","vulgaris",TRUE,"montandoni_vulgaris"
"23043",0,1,"inferred","vulgaris",TRUE,"montandoni_vulgaris"
"23044",0,1,"inferred","vulgaris",TRUE,"montandoni_vulgaris"
"23045",0,1,"inferred","vulgaris",TRUE,"montandoni_vulgaris"
"23046",0,1,"inferred","vulgaris",TRUE,"montandoni_vulgaris"
"23047",0,1,"inferred","vulgaris",TRUE,"montandoni_vulgaris"
"23048",0,1,"inferred","vulgaris",TRUE,"montandoni_vulgaris"
"23049",0,1,"inferred","vulgaris",TRUE,"montandoni_vulgaris"
"23050",0,1,"inferred","vulgaris",TRUE,"montandoni_vulgaris"
"23051",0,1,"inferred","vulgaris",TRUE,"montandoni_vulgaris"
"23052",0,1,"inferred","vulgaris",TRUE,"montandoni_vulgaris"
"23053",0,1,"inferred","vulgaris",TRUE,"montandoni_vulgaris"
"23054",1.00004000160006e-05,0.999989999599984,"inferred","vulgaris",TRUE,"montandoni_vulgaris"
"23055",1.00004000160006e-05,0.999989999599984,"inferred","vulgaris",TRUE,"montandoni_vulgaris"
"23056",1.00004000160006e-05,0.999989999599984,"inferred","vulgaris",TRUE,"montandoni_vulgaris"
"23057",1.00004000160006e-05,0.999989999599984,"inferred","vulgaris",TRUE,"montandoni_vulgaris"
"23058",1.00004000160006e-05,0.999989999599984,"inferred","vulgaris",TRUE,"montandoni_vulgaris"
"23059",1.00004000160006e-05,0.999989999599984,"inferred","vulgaris",TRUE,"montandoni_vulgaris"
"2306",0.99999,9.99999999995449e-06,"2849 SNP","montandoni",TRUE,"montandoni_vulgaris"
"23060",1.00004000160006e-05,0.999989999599984,"inferred","vulgaris",TRUE,"montandoni_vulgaris"
"23061",1.00004000160006e-05,0.999989999599984,"inferred","vulgaris",TRUE,"montandoni_vulgaris"
"23062",1.00004000160006e-05,0.999989999599984,"inferred","vulgaris",TRUE,"montandoni_vulgaris"
"23063",1.00004000160006e-05,0.999989999599984,"inferred","vulgaris",TRUE,"montandoni_vulgaris"
"23064",0,1,"inferred","vulgaris",TRUE,"montandoni_vulgaris"
"23065",0,1,"inferred","vulgaris",TRUE,"montandoni_vulgaris"
"2307",0.99999,9.99999999995449e-06,"2849 SNP","montandoni",TRUE,"montandoni_vulgaris"
"2312",0.99999,9.99999999995449e-06,"2849 SNP","montandoni",TRUE,"montandoni_vulgaris"
"2315",0.99999,9.99999999995449e-06,"2849 SNP","montandoni",TRUE,"montandoni_vulgaris"
"2316",0.99999,9.99999999995449e-06,"2849 SNP","montandoni",TRUE,"montandoni_vulgaris"
"2318",0.99999,9.99999999995449e-06,"2849 SNP","montandoni",TRUE,"montandoni_vulgaris"
"2320",0.999218,0.000781999999999949,"2849 SNP","montandoni",TRUE,"montandoni_vulgaris"
"2321",0.99999,9.99999999995449e-06,"2849 SNP","montandoni",TRUE,"montandoni_vulgaris"
"2322",0.998408,0.00159200000000004,"2849 SNP","montandoni",TRUE,"montandoni_vulgaris"
"2492",0.98632,0.01368,"2849 SNP","montandoni",TRUE,"montandoni_vulgaris"
"2493",0.974345,0.025655,"2849 SNP","montandoni",TRUE,"montandoni_vulgaris"
"2494",0.995054,0.00494600000000001,"2849 SNP","montandoni",TRUE,"montandoni_vulgaris"
"2496",0.985126,0.0148740000000001,"2849 SNP","montandoni",TRUE,"montandoni_vulgaris"
"2498",0.985229,0.014771,"2849 SNP","montandoni",TRUE,"montandoni_vulgaris"
"2501",0.970815,0.029185,"2849 SNP","montandoni",TRUE,"montandoni_vulgaris"
"2502",0.989386,0.010614,"2849 SNP","montandoni",TRUE,"montandoni_vulgaris"
"2503",0.99999,9.99999999995449e-06,"2849 SNP","montandoni",TRUE,"montandoni_vulgaris"
"2506",0.962406,0.037594,"2849 SNP","montandoni",FALSE,"montandoni_vulgaris"
"2507",0.984163,0.015837,"2849 SNP","montandoni",TRUE,"montandoni_vulgaris"
"2509",0.993957,0.00604300000000002,"2849 SNP","montandoni",TRUE,"montandoni_vulgaris"
"2510",0.998076,0.00192400000000004,"2849 SNP","montandoni",TRUE,"montandoni_vulgaris"
"2512",0.989418,0.010582,"2849 SNP","montandoni",TRUE,"montandoni_vulgaris"
"2514",0.99282,0.00717999999999996,"2849 SNP","montandoni",TRUE,"montandoni_vulgaris"
"2516",0.980333,0.019667,"2849 SNP","montandoni",TRUE,"montandoni_vulgaris"
"2517",1,0,"inferred","montandoni",TRUE,"montandoni_vulgaris"
"2518",1,0,"inferred","montandoni",TRUE,"montandoni_vulgaris"
"2529",1,0,"inferred","montandoni",TRUE,"montandoni_vulgaris"
"2530",1,0,"inferred","montandoni",TRUE,"montandoni_vulgaris"
"2531",1,0,"inferred","montandoni",TRUE,"montandoni_vulgaris"
"2532",1,0,"inferred","montandoni",TRUE,"montandoni_vulgaris"
"2533",1,0,"inferred","montandoni",TRUE,"montandoni_vulgaris"
"2534",1,0,"inferred","montandoni",TRUE,"montandoni_vulgaris"
"2701",0.029528,0.970472,"2849 SNP","vulgaris",TRUE,"montandoni_vulgaris"
"2703",0.07074,0.92926,"2849 SNP","vulgaris",FALSE,"montandoni_vulgaris"
"2708",0.877797,0.122203,"2849 SNP","montandoni",FALSE,"montandoni_vulgaris"
"2709",0.99999,9.99999999995449e-06,"2849 SNP","montandoni",TRUE,"montandoni_vulgaris"
"2712",0.991792,0.00820799999999999,"2849 SNP","montandoni",TRUE,"montandoni_vulgaris"
"2713",0.996895,0.00310500000000002,"2849 SNP","montandoni",TRUE,"montandoni_vulgaris"
"2961",1,0,"inferred","montandoni",TRUE,"montandoni_vulgaris"
"2962",1,0,"inferred","montandoni",TRUE,"montandoni_vulgaris"
"2963",1,0,"inferred","montandoni",TRUE,"montandoni_vulgaris"
"2964",1,0,"inferred","montandoni",TRUE,"montandoni_vulgaris"
