FID,ID,TRANSECT,DISTANCE
"1356","1",A,135500
"1357","1",A,135600
"1358","1",A,135700
"1359","1",A,135800
"1360","1",A,135900
"1361","1",A,136000
"1362","1",A,136100
"1363","1",A,136200
"1364","1",A,136300
"1365","1",A,136400
"1366","1",A,136500
"1367","1",A,136600
"1368","1",A,136700
"1369","1",A,136800
"1370","1",A,136900
"1371","1",A,137000
"1372","1",A,137100
"1373","1",A,137200
"1374","1",A,137300
"1375","1",A,137400
"1376","1",A,137500
"1377","1",A,137600
"1378","1",A,137700
"1379","1",A,137800
"1380","1",A,137900
"1381","1",A,138000
"1382","1",A,138100
"1383","1",A,138200
"1384","1",A,138300
"1385","1",A,138400
"1386","1",A,138500
"1387","1",A,138600
"1388","1",A,138700
"1389","1",A,138800
"1390","1",A,138900
"1391","1",A,139000
"1392","1",A,139100
"1393","1",A,139200
"1394","1",A,139300
"1395","1",A,139400
"1396","1",A,139500
"1397","1",A,139600
"1398","1",A,139700
"1399","1",A,139800
"1400","1",A,139900
"1401","1",A,140000
"1402","1",A,140100
"1403","1",A,140200
"1404","1",A,140300
"1405","1",A,140400
"1406","1",A,140500
"1407","1",A,140600
"1408","1",A,140700
"1409","1",A,140800
"1410","1",A,140900
"1411","1",A,141000
"1412","1",A,141100
"1413","1",A,141200
"1414","1",A,141300
"1415","1",A,141400
"1416","1",A,141500
"1417","1",A,141600
"1418","1",A,141700
"1419","1",A,141800
"1420","1",A,141900
"1421","1",A,142000
"1422","1",A,142100
"1423","1",A,142200
"1424","1",A,142300
"1425","1",A,142400
"1426","1",A,142500
"1427","1",A,142600
"1428","1",A,142700
"1429","1",A,142800
"1430","1",A,142900
"1431","1",A,143000
"1432","1",A,143100
"1433","1",A,143200
"1434","1",A,143300
"1435","1",A,143400
"1436","1",A,143500
"1437","1",A,143600
"1438","1",A,143700
"1439","1",A,143800
"1440","1",A,143900
"1441","1",A,144000
"1442","1",A,144100
"1443","1",A,144200
"1444","1",A,144300
"1445","1",A,144400
"1446","1",A,144500
"1447","1",A,144600
"1448","1",A,144700
"1449","1",A,144800
"1450","1",A,144900
"1451","1",A,145000
"1452","1",A,145100
"1453","1",A,145200
"1454","1",A,145300
"1455","1",A,145400
"1456","1",A,145500
"1457","1",A,145600
"1458","1",A,145700
"1459","1",A,145800
"1460","1",A,145900
"1461","1",A,146000
"1462","1",A,146100
"1463","1",A,146200
"1464","1",A,146300
"1465","1",A,146400
"1466","1",A,146500
"1467","1",A,146600
"1468","1",A,146700
"1469","1",A,146800
"1470","1",A,146900
"1471","1",A,147000
"1472","1",A,147100
"1473","1",A,147200
"1474","1",A,147300
"1475","1",A,147400
"1476","1",A,147500
"1477","1",A,147600
"1478","1",A,147700
"1479","1",A,147800
"1480","1",A,147900
"1481","1",A,148000
"1482","1",A,148100
"1483","1",A,148200
"1484","1",A,148300
"1485","1",A,148400
"1486","1",A,148500
"1487","1",A,148600
"1488","1",A,148700
"1489","1",A,148800
"1490","1",A,148900
"1491","1",A,149000
"1492","1",A,149100
"1493","1",A,149200
"1494","1",A,149300
"1495","1",A,149400
"1496","1",A,149500
"1497","1",A,149600
"1498","1",A,149700
"1499","1",A,149800
"1500","1",A,149900
"1501","1",A,150000
"1502","1",A,150100
"1503","1",A,150200
"1504","1",A,150300
"1505","1",A,150400
"1506","1",A,150500
"1507","1",A,150600
"1508","1",A,150700
"1509","1",A,150800
"1510","1",A,150900
"1511","1",A,151000
"1512","1",A,151100
"1513","1",A,151200
"1514","1",A,151300
"1515","1",A,151400
"1516","1",A,151500
"1517","1",A,151600
"1518","1",A,151700
"1519","1",A,151800
"1520","1",A,151900
"1521","1",A,152000
"1522","1",A,152100
"1523","1",A,152200
"1524","1",A,152300
"1525","1",A,152400
"1526","1",A,152500
"1527","1",A,152600
"1528","1",A,152700
"1529","1",A,152800
"1530","1",A,152900
"1531","1",A,153000
"1532","1",A,153100
"1533","1",A,153200
"1534","1",A,153300
"1535","1",A,153400
"1536","1",A,153500
"1537","1",A,153600
"1538","1",A,153700
"1539","1",A,153800
"1540","1",A,153900
"1541","1",A,154000
"1542","1",A,154100
"1543","1",A,154200
"1544","1",A,154300
"1545","1",A,154400
"1546","1",A,154500
"1547","1",A,154600
"1548","1",A,154700
"1549","1",A,154800
"1550","1",A,154900
"1551","1",A,155000
"1552","1",A,155100
"1553","1",A,155200
"1554","1",A,155300
"1555","1",A,155400
"1556","1",A,155500
"1557","1",A,155600
"1558","1",A,155700
"1559","1",A,155800
"1560","1",A,155900
"1561","1",A,156000
"1562","1",A,156100
"1563","1",A,156200
"1564","1",A,156300
"1565","1",A,156400
"1566","1",A,156500
"1567","1",A,156600
"1568","1",A,156700
"1569","1",A,156800
"1570","1",A,156900
"1571","1",A,157000
"1572","1",A,157100
"1573","1",A,157200
"1574","1",A,157300
"1575","1",A,157400
"1576","1",A,157500
"1577","1",A,157600
"1578","1",A,157700
"1579","1",A,157800
"1580","1",A,157900
"1581","1",A,158000
"1582","1",A,158100
"1583","1",A,158200
"1584","1",A,158300
"1585","1",A,158400
"1586","1",A,158500
"1587","1",A,158600
"1588","1",A,158700
"1589","1",A,158800
"1590","1",A,158900
"1591","1",A,159000
"1592","1",A,159100
"1593","1",A,159200
"1594","1",A,159300
"1595","1",A,159400
"1596","1",A,159500
"1597","1",A,159600
"1598","1",A,159700
"1599","1",A,159800
"1600","1",A,159900
"1601","1",A,160000
"1602","1",A,160100
"1603","1",A,160200
"1604","1",A,160300
"1605","1",A,160400
"1606","1",A,160500
"1607","1",A,160600
"1608","1",A,160700
"1609","1",A,160800
"1610","1",A,160900
"1611","1",A,161000
"1612","1",A,161100
"1613","1",A,161200
"1614","1",A,161300
"1615","1",A,161400
"1616","1",A,161500
"1617","1",A,161600
"1618","1",A,161700
"1619","1",A,161800
"1620","1",A,161900
"1621","1",A,162000
"1622","1",A,162100
"1623","1",A,162200
"1624","1",A,162300
"1625","1",A,162400
"1626","1",A,162500
"1627","1",A,162600
"1628","1",A,162700
"1629","1",A,162800
"1630","1",A,162900
"1631","1",A,163000
"1632","1",A,163100
"1633","1",A,163200
"1634","1",A,163300
"1635","1",A,163400
"1636","1",A,163500
"1637","1",A,163600
"1638","1",A,163700
"1639","1",A,163800
"1640","1",A,163900
"1641","1",A,164000
"1642","1",A,164100
"1643","1",A,164200
"1644","1",A,164300
"1645","1",A,164400
"1646","1",A,164500
"1647","1",A,164600
"1648","1",A,164700
"1649","1",A,164800
"1650","1",A,164900
"1651","1",A,165000
"1652","1",A,165100
"1653","1",A,165200
"1654","1",A,165300
"1655","1",A,165400
"1656","1",A,165500
"1657","1",A,165600
"1658","1",A,165700
"1659","1",A,165800
"1660","1",A,165900
"1661","1",A,166000
"1662","1",A,166100
"1663","1",A,166200
"1664","1",A,166300
"1665","1",A,166400
"1666","1",A,166500
"1667","1",A,166600
"1668","1",A,166700
"1669","1",A,166800
"1670","1",A,166900
"1671","1",A,167000
"1672","1",A,167100
"1673","1",A,167200
"1674","1",A,167300
"1675","1",A,167400
"1676","1",A,167500
"1677","1",A,167600
"1678","1",A,167700
"1679","1",A,167800
"1680","1",A,167900
"1681","1",A,168000
"1682","1",A,168100
"1683","1",A,168200
"1684","1",A,168300
"1685","1",A,168400
"1686","1",A,168500
"1687","1",A,168600
"1688","1",A,168700
"1689","1",A,168800
"1690","1",A,168900
"1691","1",A,169000
"1692","1",A,169100
"1693","1",A,169200
"1694","1",A,169300
"1695","1",A,169400
"1696","1",A,169500
"1697","1",A,169600
"1698","1",A,169700
"1699","1",A,169800
"1700","1",A,169900
"1701","1",A,170000
"1702","1",A,170100
"1703","1",A,170200
"1704","1",A,170300
"1705","1",A,170400
"1706","1",A,170500
"1707","1",A,170600
"1708","1",A,170700
"1709","1",A,170800
"1710","1",A,170900
"1711","1",A,171000
"1712","1",A,171100
"1713","1",A,171200
"1714","1",A,171300
"1715","1",A,171400
"1716","1",A,171500
"1717","1",A,171600
"1718","1",A,171700
"1719","1",A,171800
"1720","1",A,171900
"1721","1",A,172000
"1722","1",A,172100
"1723","1",A,172200
"1724","1",A,172300
"1725","1",A,172400
"1726","1",A,172500
"1727","1",A,172600
"1728","1",A,172700
"1729","1",A,172800
"1730","1",A,172900
"1731","1",A,173000
"1732","1",A,173100
"1733","1",A,173200
"1734","1",A,173300
"1735","1",A,173400
"1736","1",A,173500
"1737","1",A,173600
"1738","1",A,173700
"1739","1",A,173800
"1740","1",A,173900
"1741","1",A,174000
"1742","1",A,174100
"1743","1",A,174200
"1744","1",A,174300
"1745","1",A,174400
"1746","1",A,174500
"1747","1",A,174600
"1748","1",A,174700
"1749","1",A,174800
"1750","1",A,174900
"1751","1",A,175000
"1752","1",A,175100
"1753","1",A,175200
"1754","1",A,175300
"1755","1",A,175400
"1756","1",A,175500
"1757","1",A,175600
"1758","1",A,175700
"1759","1",A,175800
"1760","1",A,175900
"1761","1",A,176000
"1762","1",A,176100
"1763","1",A,176200
"1764","1",A,176300
"1765","1",A,176400
"1766","1",A,176500
"1767","1",A,176600
"1768","1",A,176700
"1769","1",A,176800
"1770","1",A,176900
"1771","1",A,177000
"1772","1",A,177100
"1773","1",A,177200
"1774","1",A,177300
"1775","1",A,177400
"1776","1",A,177500
"1777","1",A,177600
"1778","1",A,177700
"1779","1",A,177800
"1780","1",A,177900
"1781","1",A,178000
"1782","1",A,178100
"1783","1",A,178200
"1784","1",A,178300
"1785","1",A,178400
"1786","1",A,178500
"1787","1",A,178600
"1788","1",A,178700
"1789","1",A,178800
"1790","1",A,178900
"1791","1",A,179000
"1792","1",A,179100
"1793","1",A,179200
"1794","1",A,179300
"1795","1",A,179400
"1796","1",A,179500
"1797","1",A,179600
"1798","1",A,179700
"1799","1",A,179800
"1800","1",A,179900
"1801","1",A,180000
"1802","1",A,180100
"1803","1",A,180200
"1804","1",A,180300
"1805","1",A,180400
"1806","1",A,180500
"1807","1",A,180600
"1808","1",A,180700
"1809","1",A,180800
"1810","1",A,180900
"1811","1",A,181000
"1812","1",A,181100
"1813","1",A,181200
"1814","1",A,181300
"1815","1",A,181400
"1816","1",A,181500
"1817","1",A,181600
"1818","1",A,181700
"1819","1",A,181800
"1820","1",A,181900
"1821","1",A,182000
"1822","1",A,182100
"1823","1",A,182200
"1824","1",A,182300
"1825","1",A,182400
"1826","1",A,182500
"1827","1",A,182600
"1828","1",A,182700
"1829","1",A,182800
"1830","1",A,182900
"1831","1",A,183000
"1832","1",A,183100
"1833","1",A,183200
"1834","1",A,183300
"1835","1",A,183400
"1836","1",A,183500
"1837","1",A,183600
"1838","1",A,183700
"1839","1",A,183800
"1840","1",A,183900
"1841","1",A,184000
"1842","1",A,184100
"1843","1",A,184200
"1844","1",A,184300
"1845","1",A,184400
"1846","1",A,184500
"1847","1",A,184600
"1848","1",A,184700
"1849","1",A,184800
"1850","1",A,184900
"1851","1",A,185000
"1852","1",A,185100
"1853","1",A,185200
"1854","1",A,185300
"1855","1",A,185400
"1856","1",A,185500
"1857","1",A,185600
"1858","1",A,185700
"1859","1",A,185800
"1860","1",A,185900
"1861","1",A,186000
"1862","1",A,186100
"1863","1",A,186200
"1864","1",A,186300
"1865","1",A,186400
"1866","1",A,186500
"1867","1",A,186600
"1868","1",A,186700
"1869","1",A,186800
"1870","1",A,186900
"1871","1",A,187000
"1872","1",A,187100
"1873","1",A,187200
"1874","1",A,187300
"1875","1",A,187400
"1876","1",A,187500
"1877","1",A,187600
"1878","1",A,187700
"1879","1",A,187800
"1880","1",A,187900
"1881","1",A,188000
"1882","1",A,188100
"1883","1",A,188200
"1884","1",A,188300
"1885","1",A,188400
"1886","1",A,188500
"1887","1",A,188600
"1888","1",A,188700
"1889","1",A,188800
"1890","1",A,188900
"1891","1",A,189000
"1892","1",A,189100
"1893","1",A,189200
"1894","1",A,189300
"1895","1",A,189400
"1896","1",A,189500
"1897","1",A,189600
"1898","1",A,189700
"1899","1",A,189800
"1900","1",A,189900
"1901","1",A,190000
"1902","1",A,190100
"1903","1",A,190200
"1904","1",A,190300
"1905","1",A,190400
"1906","1",A,190500
"1907","1",A,190600
"1908","1",A,190700
"1909","1",A,190800
"1910","1",A,190900
"1911","1",A,191000
"1912","1",A,191100
"1913","1",A,191200
"1914","1",A,191300
"1915","1",A,191400
"1916","1",A,191500
"1917","1",A,191600
"1918","1",A,191700
"1919","1",A,191800
"1920","1",A,191900
"1921","1",A,192000
"1922","1",A,192100
"1923","1",A,192200
"1924","1",A,192300
"1925","1",A,192400
"1926","1",A,192500
"1927","1",A,192600
"1928","1",A,192700
"1929","1",A,192800
"1930","1",A,192900
"1931","1",A,193000
"1932","1",A,193100
"1933","1",A,193200
"1934","1",A,193300
"1935","1",A,193400
"1936","1",A,193500
"1937","1",A,193600
"1938","1",A,193700
"1939","1",A,193800
"1940","1",A,193900
"1941","1",A,194000
"1942","1",A,194100
"1943","1",A,194200
"1944","1",A,194300
"1945","1",A,194400
"1946","1",A,194500
"1947","1",A,194600
"1948","1",A,194700
"1949","1",A,194800
"1950","1",A,194900
"1951","1",A,195000
"1952","1",A,195100
"1953","1",A,195200
"1954","1",A,195300
"1955","1",A,195400
"1956","1",A,195500
"1957","1",A,195600
"1958","1",A,195700
"1959","1",A,195800
"1960","1",A,195900
"1961","1",A,196000
"1962","1",A,196100
"1963","1",A,196200
"1964","1",A,196300
"1965","1",A,196400
"1966","1",A,196500
"1967","1",A,196600
"1968","1",A,196700
"1969","1",A,196800
"1970","1",A,196900
"1971","1",A,197000
"1972","1",A,197100
"1973","1",A,197200
"1974","1",A,197300
"1975","1",A,197400
"1976","1",A,197500
"1977","1",A,197600
"1978","1",A,197700
"1979","1",A,197800
"1980","1",A,197900
"1981","1",A,198000
"1982","1",A,198100
"1983","1",A,198200
"1984","1",A,198300
"1985","1",A,198400
"1986","1",A,198500
"1987","1",A,198600
"1988","1",A,198700
"1989","1",A,198800
"1990","1",A,198900
"1991","1",A,199000
"1992","1",A,199100
"1993","1",A,199200
"1994","1",A,199300
"1995","1",A,199400
"1996","1",A,199500
"1997","1",A,199600
"1998","1",A,199700
"1999","1",A,199800
"2000","1",A,199900
"2001","1",A,200000
"2002","1",A,200100
"2003","1",A,200200
"2004","1",A,200300
"2005","1",A,200400
"2006","1",A,200500
"2007","1",A,200600
"2008","1",A,200700
"2009","1",A,200800
"2010","1",A,200900
"2011","1",A,201000
"2012","1",A,201100
"2013","1",A,201200
"2014","1",A,201300
"2015","1",A,201400
"2016","1",A,201500
"2017","1",A,201600
"2018","1",A,201700
"2019","1",A,201800
"2020","1",A,201900
"2021","1",A,202000
"2022","1",A,202100
"2023","1",A,202200
"2024","1",A,202300
"2025","1",A,202400
"2026","1",A,202500
"2027","1",A,202600
"2028","1",A,202700
"2029","1",A,202800
"2030","1",A,202900
"2031","1",A,203000
"2032","1",A,203100
"2033","1",A,203200
"2034","1",A,203300
"2035","1",A,203400
"2036","1",A,203500
"2037","1",A,203600
"2038","1",A,203700
"2039","1",A,203800
"2040","1",A,203900
"2041","1",A,204000
"2042","1",A,204100
"2043","1",A,204200
"2044","1",A,204300
"2045","1",A,204400
"2046","1",A,204500
"2047","1",A,204600
"2048","1",A,204700
"2049","1",A,204800
"2050","1",A,204900
"2051","1",A,205000
"2052","1",A,205100
"2053","1",A,205200
"2054","1",A,205300
"2055","1",A,205400
"2056","1",A,205500
"2057","1",A,205600
"2058","1",A,205700
"2059","1",A,205800
"2060","1",A,205900
"2061","1",A,206000
"2062","1",A,206100
"2063","1",A,206200
"2064","1",A,206300
"2065","1",A,206400
"2066","1",A,206500
"2067","1",A,206600
"2068","1",A,206700
"2069","1",A,206800
"2070","1",A,206900
"2071","1",A,207000
"2072","1",A,207100
"2073","1",A,207200
"2074","1",A,207300
"2075","1",A,207400
"2076","1",A,207500
"2077","1",A,207600
"2078","1",A,207700
"2079","1",A,207800
"2080","1",A,207900
"2081","1",A,208000
"2082","1",A,208100
"2083","1",A,208200
"2084","1",A,208300
"2085","1",A,208400
"2086","1",A,208500
"2087","1",A,208600
"2088","1",A,208700
"2089","1",A,208800
"2090","1",A,208900
"2091","1",A,209000
"2092","1",A,209100
"2093","1",A,209200
"2094","1",A,209300
"2095","1",A,209400
"2096","1",A,209500
"2097","1",A,209600
"2098","1",A,209700
"2099","1",A,209800
"2100","1",A,209900
"2101","1",A,210000
"2102","1",A,210100
"2103","1",A,210200
"2104","1",A,210300
"2105","1",A,210400
"2106","1",A,210500
"2107","1",A,210600
"2108","1",A,210700
"2109","1",A,210800
"2110","1",A,210900
"2111","1",A,211000
"2112","1",A,211100
"2113","1",A,211200
"2114","1",A,211300
"2115","1",A,211400
"2116","1",A,211500
"2117","1",A,211600
"2118","1",A,211700
"2119","1",A,211800
"2120","1",A,211900
"2121","1",A,212000
"2122","1",A,212100
"2123","1",A,212200
"2124","1",A,212300
"2125","1",A,212400
"2126","1",A,212500
"2127","1",A,212600
"2128","1",A,212700
"2129","1",A,212800
"2130","1",A,212900
"2131","1",A,213000
"2132","1",A,213100
"2133","1",A,213200
"2134","1",A,213300
"2135","1",A,213400
"2136","1",A,213500
"2137","1",A,213600
"2138","1",A,213700
"2139","1",A,213800
"2140","1",A,213900
"2141","1",A,214000
"2142","1",A,214100
"2143","1",A,214200
"2144","1",A,214300
"2145","1",A,214400
"2146","1",A,214500
"2147","1",A,214600
"2148","1",A,214700
"2149","1",A,214800
"2150","1",A,214900
"2151","1",A,215000
"2152","1",A,215100
"2153","1",A,215200
"2154","1",A,215300
"2155","1",A,215400
"2156","1",A,215500
"2157","1",A,215600
"2158","1",A,215700
"2159","1",A,215800
"2160","1",A,215900
"2161","1",A,216000
"2162","1",A,216100
"2163","1",A,216200
"2164","1",A,216300
"2165","1",A,216400
"2166","1",A,216500
"2167","1",A,216600
"2168","1",A,216700
"2169","1",A,216800
"2170","1",A,216900
"2171","1",A,217000
"2172","1",A,217100
"2173","1",A,217200
"2174","1",A,217300
"2175","1",A,217400
"2176","1",A,217500
"2177","1",A,217600
"2178","1",A,217700
"2179","1",A,217800
"2180","1",A,217900
"2181","1",A,218000
"2182","1",A,218100
"2183","1",A,218200
"2184","1",A,218300
"2185","1",A,218400
"2186","1",A,218500
"2187","1",A,218600
"2188","1",A,218700
"2189","1",A,218800
"2190","1",A,218900
"2191","1",A,219000
"2192","1",A,219100
"2193","1",A,219200
"2194","1",A,219300
"2195","1",A,219400
"2196","1",A,219500
"2197","1",A,219600
"2198","1",A,219700
"2199","1",A,219800
"2200","1",A,219900
"2201","1",A,220000
"2202","1",A,220100
"2203","1",A,220200
"2204","1",A,220300
"2205","1",A,220400
"2206","1",A,220500
"2207","1",A,220600
"2208","1",A,220700
"2209","1",A,220800
"2210","1",A,220900
"2211","1",A,221000
"2212","1",A,221100
"2213","1",A,221200
"2214","1",A,221300
"2215","1",A,221400
"2216","1",A,221500
"2217","1",A,221600
"2218","1",A,221700
"2219","1",A,221800
"2220","1",A,221900
"2221","1",A,222000
"2222","1",A,222100
"2223","1",A,222200
"2224","1",A,222300
"2225","1",A,222400
"2226","1",A,222500
"2227","1",A,222600
"2228","1",A,222700
"2229","1",A,222800
"2230","1",A,222900
"2231","1",A,223000
"2232","1",A,223100
"2233","1",A,223200
"2234","1",A,223300
"2235","1",A,223400
"2236","1",A,223500
"2237","1",A,223600
"2238","1",A,223700
"2239","1",A,223800
"2240","1",A,223900
"2241","1",A,224000
"2242","1",A,224100
"2243","1",A,224200
"2244","1",A,224300
"2245","1",A,224400
"2246","1",A,224500
"2247","1",A,224600
"2248","1",A,224700
"2249","1",A,224800
"2250","1",A,224900
"2251","1",A,225000
"2252","1",A,225100
"2253","1",A,225200
"2254","1",A,225300
"2255","1",A,225400
"2256","1",A,225500
"2257","1",A,225600
"2258","1",A,225700
"2259","1",A,225800
"2260","1",A,225900
"2261","1",A,226000
"2262","1",A,226100
"2263","1",A,226200
"2264","1",A,226300
"2265","1",A,226400
"2266","1",A,226500
"2267","1",A,226600
"2268","1",A,226700
"2269","1",A,226800
"2270","1",A,226900
"2271","1",A,227000
"2272","1",A,227100
"2273","1",A,227200
"2274","1",A,227300
"2275","1",A,227400
"2276","1",A,227500
"2277","1",A,227600
"2278","1",A,227700
"2279","1",A,227800
"2280","1",A,227900
"2281","1",A,228000
"2282","1",A,228100
"2283","1",A,228200
"2284","1",A,228300
"2285","1",A,228400
"2286","1",A,228500
"2287","1",A,228600
"2288","1",A,228700
"2289","1",A,228800
"2290","1",A,228900
"2291","1",A,229000
"2292","1",A,229100
"2293","1",A,229200
"2294","1",A,229300
"2295","1",A,229400
"2296","1",A,229500
"2297","1",A,229600
"2298","1",A,229700
"2299","1",A,229800
"2300","1",A,229900
"2301","1",A,230000
"2302","1",A,230100
"2303","1",A,230200
"2304","1",A,230300
"2305","1",A,230400
"2306","1",A,230500
"2307","1",A,230600
"2308","1",A,230700
"2309","1",A,230800
"2310","1",A,230900
"2311","1",A,231000
"2312","1",A,231100
"2313","1",A,231200
"2314","1",A,231300
"2315","1",A,231400
"2316","1",A,231500
"2317","1",A,231600
"2318","1",A,231700
"2319","1",A,231800
"2320","1",A,231900
"2321","1",A,232000
"2322","1",A,232100
"2323","1",A,232200
"2324","1",A,232300
"2325","1",A,232400
"2326","1",A,232500
"2327","1",A,232600
"2328","1",A,232700
"2329","1",A,232800
"2330","1",A,232900
"2331","1",A,233000
"2332","1",A,233100
"2333","1",A,233200
"2334","1",A,233300
"2335","1",A,233400
"2336","1",A,233500
"2337","1",A,233600
"2338","1",A,233700
"2339","1",A,233800
"2340","1",A,233900
"2341","1",A,234000
"2342","1",A,234100
"2343","1",A,234200
"2344","1",A,234300
"2345","1",A,234400
"2346","1",A,234500
"2347","1",A,234600
"2348","1",A,234700
"2349","1",A,234800
"2350","1",A,234900
"2351","1",A,235000
"2352","1",A,235100
"2353","1",A,235200
"2354","1",A,235300
"2355","1",A,235400
"2356","1",A,235500
"2357","1",A,235600
"2358","1",A,235700
"2359","1",A,235800
"2360","1",A,235900
